Year,Region,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Economic_Impact_Million_USD,Decade,Total_Chemical_Use_KG_per_HA,Yield_per_Chemical_Input,Has_Adaptation,High_Extreme_Weather_Risk,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_India,Country_Nigeria,Country_Russia,Country_USA,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management,Temperature_Category_Medium,Temperature_Category_High
1994,24,1.048168620568297,-0.16615866865372195,-0.561952693718143,3.57,1,-1.498377038173661,1.2011027951203737,0.28409641576661915,-0.5259393438857608,784.01,1990,0.7997948257888009,-0.1148706363479094,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1999,8,-0.024532500209235603,1.315449684767745,0.2018154993464309,2.511,6,1.0009490405443302,0.6352045558102352,1.0831325191437715,-1.6192861815259763,502.19,1990,1.2610123075567807,-0.35871745661085574,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
2009,19,0.13680872527356383,1.413638878883782,0.2344153612455287,3.168,1,-0.20888640079352427,0.8636342109464009,-1.525751706791221,-1.4360713581895272,544.12,2000,-0.9790527887640953,0.543236460935431,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2021,29,0.1472741020616374,1.2218568977649331,1.0482476279408595,3.834,6,0.5457215192012382,-0.37168023827938845,1.2903803314844018,1.0620875167628672,1219.39,2020,0.9906650183793488,-0.10699351688895842,1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2004,8,-0.5286148155014421,0.2197159198625156,0.8235414369935078,1.278,5,0.7723732605969108,0.8512120544737394,-0.2505681085071077,-0.8131409588456002,589.78,2000,0.16084903354306362,-0.462226474398164,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2019,25,0.8946764276765524,0.7549861622805069,-1.0497863414224973,2.65,10,0.41758055165495733,-0.15981345844010497,0.9991884472545416,-1.4301292558110477,915.73,2010,0.8251398841491847,-0.28115501454091996,1,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2004,2,1.248755009006372,1.080063949682893,0.9120267764339155,2.682,1,0.40796035889622756,-1.3116234113774472,0.6843110987571809,0.7050661988558949,345.12,2000,0.020043153763151474,-0.11550357186759616,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
2008,18,-1.6309678371785161,-0.7707849675937066,0.05278755923627001,2.619,5,0.9590050001162684,-0.8306099079638298,-0.912367845393154,-0.6437910410589364,1096.93,2000,-1.196206745580227,0.5213713725609744,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2021,6,-0.6358849275791952,1.1172948473000186,1.6629878808952727,0.864,6,0.5318684416286669,1.6144845577383893,-0.6518277384506473,-0.735398452727161,383.32,2020,0.1464555436100061,-0.5529163514500358,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1995,26,0.29117303289764773,-0.03401817550945512,-0.1695900701468605,4.24,7,-0.8946137406357815,-0.7519362503036399,1.1827507953276717,-1.6044309255797777,850.56,1990,0.7215693370221827,0.022613073023578678,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2004,17,-1.6082928541376904,-0.2479001789375688,1.0459190663766382,1.089,8,0.9609290386680143,0.4971805950028844,-0.11751152982791314,-0.6076432515898529,300.93,2000,0.11985887742935566,-0.5001174749297568,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2024,17,-0.940252969165666,-1.0420351008836446,-0.3314250988602381,1.75,3,0.020458994574593187,-0.9396488370016369,0.9061881684395023,0.391620298391105,359.87,2020,0.3880158529213228,-0.38982729380696945,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2012,24,0.7315909727290738,0.949588101276929,-1.0043793909201826,2.73,6,-1.2944289516885903,1.3501686727923126,-0.6337153245990292,1.6820468649175553,1296.61,2010,0.04288499648300409,-0.11036302024562981,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
2001,17,-1.0265923276672722,-1.4858989553580884,0.18900841074321403,2.124,0,0.8316336479906863,0.8470713356495186,1.4028862867550298,-1.038445674029612,989.3,2000,1.6443172025132093,-0.449791477824933,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2019,15,-1.251597928610852,0.6302993022928217,0.9376409536403497,0.756,10,0.44336266824835313,0.23907578829313883,1.1653350127780389,1.1710260603683236,307.41,2010,1.1552514467443136,-0.6255988240217033,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2011,32,-0.4527408337879092,0.2953827191237482,-1.174364385108335,1.9,0,1.3811390583693302,-1.2522731082302865,0.2966357792023548,-0.8695909314411545,872.76,2010,-0.30130715409011605,-0.22901929463107296,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2003,28,0.06267897302471014,-0.21704213766932012,0.2972865234795027,4.068,5,-1.5310856935533421,1.4792210761471856,0.9636602508532908,-1.3999235687204439,827.92,2000,1.5363660280152767,-0.1632931108003546,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
2019,17,-0.2469217569557973,0.249518029766915,-0.06596908053901429,1.84,6,-0.3200958290844403,1.4267719710403923,-1.5731226353262222,-0.257554386457773,218.33,2010,-0.7662794593188939,-0.09794999968575689,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
1993,22,-0.9699048700652075,0.696139728509294,1.1437186520739313,1.386,10,-1.6753885849342887,0.6848931817008819,0.7128729821385784,1.3641443876689054,304.56,1990,0.9509264700859066,-0.5119580270993946,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024,5,0.5519353378671457,0.9955770178530384,-0.5398313588580411,3.42,2,0.4237374750205448,-0.5731952210581207,-0.7235807625551345,1.255701019261656,475.64,2020,-0.909901456694405,0.5786931948585252,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2005,20,1.5522509358605032,0.9143199937243698,-0.5770883438855814,2.29,9,0.2170957345630294,1.6344980320554552,0.4913442281072493,-0.30707190627843495,334.4,2000,1.1824739168350964,-0.38491129649103106,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2010,5,0.6408910405657703,0.7418056543152851,-0.880965628016456,1.14,3,0.222098234797569,0.22803387142855075,0.7424798124729545,-0.6829098817172592,305.84,2010,0.7703820420125526,-0.5422883524121891,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1999,11,0.42373447221324556,0.5747324671105047,-0.4036105073510973,0.98,0,0.02315264854703753,-0.014888299592386819,1.5122574011667238,0.6421789486836545,397.26,1990,1.3517538745260578,-0.5983127651679,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2012,31,-1.4356141371344777,0.13183758494641665,0.49521425643830985,1.746,6,-1.720795894755493,0.13417757807955202,-0.3756134272134713,0.6674328837921917,323.01,2010,-0.2765878996398645,-0.276563858996092,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022,15,0.41937389855154816,-0.7015655610129173,1.482524359668125,1.593,1,0.1616834242727461,1.110006980987522,-0.13562394367953134,-1.7079225420049615,328.27,2020,0.38144491186492707,-0.42096448630494593,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1995,31,1.5243432644256407,-1.537652014908621,-1.2046356854432112,3.5370000000000004,10,0.8200894166802107,0.9809545776326493,-0.5344453640661222,-0.5967493972293073,629.26,1990,-0.03534049228361402,0.10529552635632554,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2001,1,-1.6021880510113142,-1.0210407008259392,0.5126784681699691,1.341,9,0.19977938759731576,1.3142824429824012,1.2795825463036294,0.7768666025958549,418.14,2000,1.7453845339996796,-0.5634543446268347,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2008,14,-0.9812423615856204,0.8016210603968533,1.4767029557575717,1.1700000000000002,2,0.75390249050015,1.3211836410227689,-0.5574341970316377,1.0303963040776436,435.11,2000,0.09826864252976913,-0.4795274955280084,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1992,7,-1.2838661737074122,0.21754194352517925,1.4429388130763634,2.349,4,-1.07585817221025,-1.7194842155631689,1.1381663920006115,-0.387785463586114,724.3,1990,0.24282934577048,-0.24125489031887554,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2007,24,-0.7614694490360772,0.5587195785457817,1.665316442459494,1.143,8,-1.1859131773701186,-1.1287416633077074,-0.8733564924819766,-1.2201749717714412,441.87,2000,-1.2963353712014982,-0.13984216988954598,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2007,21,0.6618217941419171,-0.7007456613656935,-0.3849820148373272,1.08,3,1.0367361576068046,-0.6822341500959277,-0.8904239593806167,1.2636238224329617,343.79,2000,-1.1092200020717478,-0.259926546478578,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2013,1,-1.398113203643881,-1.091850215813466,0.7583417131953126,0.846,10,-0.6783518074195366,0.6110503626689492,-0.7242773938571198,0.6674328837921917,208.82,2010,-0.373587505710471,-0.5071500771568799,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2007,15,1.7223133086666977,0.5210166174954055,0.7874487327480784,1.737,7,-0.20734716995212754,-0.4924512039858204,1.7118422691855157,0.9373033668147993,577.78,2000,1.3145185418731478,-0.48188485449831187,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2010,32,-1.5751524943087907,-1.0736012373017683,1.0587261549798552,0.99,4,1.1113888534145475,1.1396821325611024,-0.7820977919219007,0.1271967425487701,270.76,2010,-0.18584633267058778,-0.4908305161835193,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2004,19,1.3324780233109599,0.7286996826816287,1.2729538188882112,1.4580000000000002,2,1.1810390489877511,-1.5117581545481058,-1.4578301548476533,-1.1820464815095315,715.35,2000,-1.9950454368649313,1.5718018091293295,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
2021,14,-1.049267310708098,-0.876241454037411,-0.3849820148373272,1.84,0,-0.9288616268568594,-1.4406758147323204,0.6992886717498649,0.9615669515269234,286.51,2020,-0.02501472776642093,-0.3049216735838453,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2000,10,1.1310195201405455,0.8385910808534991,-0.659752279415436,3.5,5,-0.9611854745261914,0.5399680228531635,1.253110556828188,-1.1473842176350684,1422.18,2000,1.3705279918300464,-0.22223417521500358,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1997,24,-0.8957751178163535,-1.6347604322169536,0.07490889409637215,1.881,7,1.4407842534734545,0.27496201810305,0.7564124385126604,-1.358328852071088,299.5,1990,0.804175453159731,-0.41373654635469337,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2007,18,0.2440788373513171,-0.8067239021303584,-0.8623371355026859,3.24,2,-1.6353685830579727,-1.0728419591807303,0.7174010856014829,1.235398836135184,761.71,2000,0.15803291594746527,-0.026380884858807217,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2002,12,1.4231779554742634,1.3931910785908925,-0.454838861763965,1.66,5,0.6988749879202155,-0.2999077786595661,-1.5609315875414795,-0.520492416705488,365.69,2000,-1.5382085824678817,0.3980444125841895,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1995,1,1.546146132734127,0.1520369308007532,-0.5654455360644749,1.8,6,0.4737624773659394,1.6607225846088518,0.9970985533485855,-0.05007597840919958,772.22,1990,1.6486978298841404,-0.4951897097514425,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2014,21,-1.4391025960638355,-0.7899159593622666,-0.37683204936255277,1.37,0,1.077525774903819,1.4737001177148916,-0.24499505809122535,1.5166583487165441,500.46,2010,0.44809302829408554,-0.47307230817374646,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
